productId	gender	description	imageURL1	imageURL2	imageURL3	imageURL4	name	productType	pattern	productIdentifier
3948771	Women	Made from a semi-sheer chiffon;Easy-care woven fabric;Deep scoop neckline;Underlay to the body;Relaxed swing shape;	images.asos-media.com/products/asos-double-layer-skater-dress-in-floral-print/3948771-1-print	images.asos-media.com/products/asos-double-layer-skater-dress-in-floral-print/3948771-2	images.asos-media.com/products/asos-double-layer-skater-dress-in-floral-print/3948771-3	images.asos-media.com/products/asos-double-layer-skater-dress-in-floral-print/3948771-4	ASOS Double Layer Skater Dress In Floral Print	Dresses	Floral	02f1a761cd2323bb92109a559b6d0f49
3118102	Women	Made from an easy-care poly fabric;Round neckline;Short sleeves;Clashing print design;T-shirt style dress;Regular fit;	images.asos-media.com/products/asos-curve-t-shirt-dress-in-monoclash-print/3118102-1-redblack	images.asos-media.com/products/asos-curve-t-shirt-dress-in-monoclash-print/3118102-2	images.asos-media.com/products/asos-curve-t-shirt-dress-in-monoclash-print/3118102-3	images.asos-media.com/products/asos-curve-t-shirt-dress-in-monoclash-print/3118102-4	ASOS CURVE T-Shirt Dress In Monoclash Print	Dresses	Graphic	7008b98ac84413410b1df54397684663
3840261	Women	Made from a woven poly fabric;Crew neckline;Gentle pleating to skirt;Zip back fastening;Regular fit;	images.asos-media.com/products/river-island-spot-print-tappy-dress/3840261-1-blue	images.asos-media.com/products/river-island-spot-print-tappy-dress/3840261-2	images.asos-media.com/products/river-island-spot-print-tappy-dress/3840261-3	images.asos-media.com/products/river-island-spot-print-tappy-dress/3840261-4	River Island Spot Print Tappy Dress	Dresses	Spot	024930529dcf5aa15e89a6b506ce4ce1
4621919	Women	"Lightweight fabric;Embellished detail to waist;Open back with keyhole fastening;Zip back;Designed to fit through all stages of pregnancy;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 10/EU 38/US 6 and is 180cm/5'11\ tall;"""	images.asos-media.com/products/little-mistress-maternity-wrap-embellished-maxi-dress/4621919-1-black	images.asos-media.com/products/little-mistress-maternity-wrap-embellished-maxi-dress/4621919-2	images.asos-media.com/products/little-mistress-maternity-wrap-embellished-maxi-dress/4621919-3	images.asos-media.com/products/little-mistress-maternity-wrap-embellished-maxi-dress/4621919-4	Little Mistress Maternity Wrap Embellished Maxi Dress	Dresses	Embellished	c9a3740626b6a96b89ee7f724b36c108
6527272	Women	"Stretch jersey;Round neckline;Printed design;Regular fit - true to size;Designed to fit through all stages of pregnancy;Machine wash;95% Viscose, 5% Elastane;Our model wears a UK 8/ EU 36/ US 4 and is 178cm/5'10\ tall;"""	images.asos-media.com/products/asos-maternity-tall-leopard-dress-with-short-sleeve/6527272-1-leopardblkwhite	images.asos-media.com/products/asos-maternity-tall-leopard-dress-with-short-sleeve/6527272-2	images.asos-media.com/products/asos-maternity-tall-leopard-dress-with-short-sleeve/6527272-3	images.asos-media.com/products/asos-maternity-tall-leopard-dress-with-short-sleeve/6527272-4	ASOS Maternity TALL Leopard Dress with Short Sleeve	Dresses	Animal	db7a5271e10b2f0b95f917864e81cea2
3981186	Women	Made from an easy-care chiffon;V-neckline;Drawstring waist;Side splits;Maxi-length cut;Regular fit;	images.asos-media.com/products/warehouse-floral-midi-dress/3981186-1-multi	images.asos-media.com/products/warehouse-floral-midi-dress/3981186-2	images.asos-media.com/products/warehouse-floral-midi-dress/3981186-3	images.asos-media.com/products/warehouse-floral-midi-dress/3981186-4	Warehouse Floral Midi Dress	Dresses	Floral	ed81ebd7d9c99720fe41867ee63fb9be
6122391	Women	"Lace fabric;Sheer organza top panel;Round neckline;Regular fit - true to size;Dry clean;60% Polyester, 40% Cotton;Our model wears a UK 8/EU 36/US 4 and is 178cm/5'10\ tall;"""	images.asos-media.com/products/paul-and-joe-sister-floral-organza-mini-shift-dress-in-blue/6122391-1-skyblue32	images.asos-media.com/products/paul-and-joe-sister-floral-organza-mini-shift-dress-in-blue/6122391-2	images.asos-media.com/products/paul-and-joe-sister-floral-organza-mini-shift-dress-in-blue/6122391-3	images.asos-media.com/products/paul-and-joe-sister-floral-organza-mini-shift-dress-in-blue/6122391-4	Paul and Joe Sister Floral Organza Mini Shift Dress in Blue	Dresses	Floral	c4cffe5c634984f45e03d343a4e3b677
6927380	Women	Applique lace;Partial lining;Round neckline;Cap sleeves;V-back;Fit and flare design;Regular fit - true to size;Hand wash;100% Polyamide;Our model wears a UK 8/EU 36/US 4;Exclusive to ASOS;	images.asos-media.com/products/chi-chi-london-petite-all-over-3d-floral-applique-mini-skater-dress/6927380-1-cream	images.asos-media.com/products/chi-chi-london-petite-all-over-3d-floral-applique-mini-skater-dress/6927380-2	images.asos-media.com/products/chi-chi-london-petite-all-over-3d-floral-applique-mini-skater-dress/6927380-3	images.asos-media.com/products/chi-chi-london-petite-all-over-3d-floral-applique-mini-skater-dress/6927380-4	Chi Chi London Petite All Over 3D Floral Applique Mini Skater Dress	Dresses	Embroidered	eb59926bf0d9470fdfdb807520b939d4
6572661	Women	"Woven fabric;Round neckline;Layered design;Applique floral detail;Zip-back closure;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 174cm/5'8.5\ tall;"""	images.asos-media.com/products/asos-3d-crop-top-layered-mini-dress/6572661-1-grey	images.asos-media.com/products/asos-3d-crop-top-layered-mini-dress/6572661-2	images.asos-media.com/products/asos-3d-crop-top-layered-mini-dress/6572661-3	images.asos-media.com/products/asos-3d-crop-top-layered-mini-dress/6572661-4	ASOS 3D Crop Top Layered Mini Dress	Dresses	Floral	d1f8768532b0fe944d786ab4360caca3
3865227	Women	Made from a breathable, lightweight fabric;Deep V-neckline;Beaded collar and side detail;Wrap front;Zip back fastening;Bodycon fit;	images.asos-media.com/products/little-mistress-wrap-skirt-pencil-dress-with-embellished-neckline/3865227-1-pink	images.asos-media.com/products/little-mistress-wrap-skirt-pencil-dress-with-embellished-neckline/3865227-2	images.asos-media.com/products/little-mistress-wrap-skirt-pencil-dress-with-embellished-neckline/3865227-3	images.asos-media.com/products/little-mistress-wrap-skirt-pencil-dress-with-embellished-neckline/3865227-4	Little Mistress Wrap Skirt Pencil Dress With Embellished Neckline	Dresses	Embellished	ca1461d736b4c7033df58772ba8754e7
6388566	Women	"Soft-touch jersey;Contains stretch for comfort;V-neckline;Floral print;Cropped sleeves;Fitted waist insert;Ruched skirt;Slim fit - cut closely to the body;Machine wash;96% Polyester, 4% Elastane;Our model wears a UK 18/EU 46/US 14 and is 180cm/5'11\ tall;"""	images.asos-media.com/products/pink-clove-floral-print-tea-dress/6388566-1-multi	images.asos-media.com/products/pink-clove-floral-print-tea-dress/6388566-2	images.asos-media.com/products/pink-clove-floral-print-tea-dress/6388566-3	images.asos-media.com/products/pink-clove-floral-print-tea-dress/6388566-4	Pink Clove Floral Print Tea Dress	Dresses	Floral	843fe3aba077924724bc99f659570b0d
5021764	Women	Woven fabric;All over bead embellishment;One shoulder design;Side zip fastening;Regular fit - true to size;Hand Wash Only;100% Polyester;Our model wears a UK 8/EU 36/US 4;	images.asos-media.com/products/asos-petite-embellished-pencil-dress-with-one-shoulder/5021764-1-cream	images.asos-media.com/products/asos-petite-embellished-pencil-dress-with-one-shoulder/5021764-2	images.asos-media.com/products/asos-petite-embellished-pencil-dress-with-one-shoulder/5021764-3	images.asos-media.com/products/asos-petite-embellished-pencil-dress-with-one-shoulder/5021764-4	ASOS PETITE Embellished Pencil Dress with One Shoulder	Dresses	Embellished	207ecb0bbc15f6654995d35a00722830
3257313	Women	Designed to fit through all stages of pregnancy;Made from a woven poly-blend fabric;Button placket to front;Empire line designed to skim over your bump;Gentle pleating to skirt;Self-tie back fastening;Regular fit;	images.asos-media.com/products/asos-maternity-shirt-dress-in-burnout-spot/3257313-1-black	images.asos-media.com/products/asos-maternity-shirt-dress-in-burnout-spot/3257313-2	images.asos-media.com/products/asos-maternity-shirt-dress-in-burnout-spot/3257313-3	images.asos-media.com/products/asos-maternity-shirt-dress-in-burnout-spot/3257313-4	ASOS Maternity Shirt Dress In Burnout Spot	Dresses	Spot	10b39cc0e570fd5f315f52100f9c42ef
4367470	Women	"Lightweight mesh fabric;Fully lined interior;Sequin embellished design;Scalloped hem;Open back;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/frock-and-frill-heavy-embellished-sparkle-shift-dress/4367470-1-blacksilver	images.asos-media.com/products/frock-and-frill-heavy-embellished-sparkle-shift-dress/4367470-2	images.asos-media.com/products/frock-and-frill-heavy-embellished-sparkle-shift-dress/4367470-3	images.asos-media.com/products/frock-and-frill-heavy-embellished-sparkle-shift-dress/4367470-4	Frock and Frill Heavy Embellished Sparkle Shift Dress	Dresses	Embellished	7778ae8da325cf968eda7c999055f12e
4859248	Women	"Smooth, scuba-style fabric;Floral print;Bandeau neckline;Zip back fastening;Split to reverse;Slim fit - cut closely to the body;Machine wash;97% Polyester, 3% Elastane;Our model wears a UK 18/EU 46/US 14 and is 176cm/5'9.5\ tall;"""	images.asos-media.com/products/asos-curve-bouquet-placed-bandeau-dress-in-longer-length/4859248-1-multi	images.asos-media.com/products/asos-curve-bouquet-placed-bandeau-dress-in-longer-length/4859248-2	images.asos-media.com/products/asos-curve-bouquet-placed-bandeau-dress-in-longer-length/4859248-3	images.asos-media.com/products/asos-curve-bouquet-placed-bandeau-dress-in-longer-length/4859248-4	ASOS CURVE Bouquet Placed Bandeau Dress in Longer Length	Dresses	Placement	fc4c7e91e3882b90c1d589ff3e70d99a
3864456	Women	Made from a premium modal jersey blend;Super soft smooth touch;Crew neckline;Floral design;Zip back fastening;Regular fit;	images.asos-media.com/products/whistles-mystic-floral-dress/3864456-1-yellowmulti	images.asos-media.com/products/whistles-mystic-floral-dress/3864456-2	images.asos-media.com/products/whistles-mystic-floral-dress/3864456-3	images.asos-media.com/products/whistles-mystic-floral-dress/3864456-4	Whistles Mystic Floral Dress	Dresses	Floral	4d876fa32f8aae42dc7899b770d5191e
3853406	Women	Made from a woven cotton-blend;Asymmetric neckline;One shoulder design;Folded detail;Zip back fastening;Regular fit;	images.asos-media.com/products/asos-floral-folded-one-shoulder-dress/3853406-1-print	images.asos-media.com/products/asos-floral-folded-one-shoulder-dress/3853406-2	images.asos-media.com/products/asos-floral-folded-one-shoulder-dress/3853406-3	images.asos-media.com/products/asos-floral-folded-one-shoulder-dress/3853406-4	ASOS Floral Folded One Shoulder Dress	Dresses	Floral	b77b082c4d7472e407e442b6260515ad
4186249	Women	Made from a breathable woven fabric;Round neckline;Frill sleeves;Flattering, high waist;Soft pleat detail;Button and zip through back;Regular fit;	images.asos-media.com/products/love-skater-dress-in-green-floral/4186249-1-bluegreenfloral	images.asos-media.com/products/love-skater-dress-in-green-floral/4186249-2	images.asos-media.com/products/love-skater-dress-in-green-floral/4186249-3	images.asos-media.com/products/love-skater-dress-in-green-floral/4186249-4	Love Skater Dress in Green Floral	Dresses	Floral	4c73ffdb2dfcc7ad6f9336a4f78c9526
7165769	Women	"Stretch woven fabric;Crew neck;Short sleeves;Zip-back fastening;Close-cut bodycon fit;Designed to fit through all stages of pregnancy;Machine wash;94% Polyester, 6% Elastane;Our model wears a UK 8/EU 36/US 4 and is 180cm/5'11\ tall;"""	images.asos-media.com/products/asos-maternity-t-shirt-bodycon-dress-in-pretty-floral-print/7165769-1-multi	images.asos-media.com/products/asos-maternity-t-shirt-bodycon-dress-in-pretty-floral-print/7165769-2	images.asos-media.com/products/asos-maternity-t-shirt-bodycon-dress-in-pretty-floral-print/7165769-3	images.asos-media.com/products/asos-maternity-t-shirt-bodycon-dress-in-pretty-floral-print/7165769-4	ASOS Maternity T-Shirt Bodycon Dress in Pretty Floral Print	Dresses	Floral	2b71be67246976c23ffe0947d91c64f5
5324007	Women	"Soft-touch faux-suede;Round neckline;Tassel fringing;Zip back fastening;Curved hem;Regular fit - true to size;Machine wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 168cm/5'6\ tall;"""	images.asos-media.com/products/asos-suedette-fringed-t-shirt-dress/5324007-1-tan	images.asos-media.com/products/asos-suedette-fringed-t-shirt-dress/5324007-2	images.asos-media.com/products/asos-suedette-fringed-t-shirt-dress/5324007-3	images.asos-media.com/products/asos-suedette-fringed-t-shirt-dress/5324007-4	ASOS Suedette Fringed T-Shirt Dress	Dresses	Stripe	656546a77047e7144ccb359b35885be5
6224437	Women	"Lightweight jersey;Striped print;Crew neckline;Fluted cuffs;Smock shape;Relaxed fit;Machine wash;95% Viscose, 5% Elastane;Our model wears a UK S/EU S/US XS and is 175cm/5'9\ tall;Exclusive to ASOS;"""	images.asos-media.com/products/rokoko-smock-dress-in-stripe/6224437-1-stripemulti	images.asos-media.com/products/rokoko-smock-dress-in-stripe/6224437-2	images.asos-media.com/products/rokoko-smock-dress-in-stripe/6224437-3	images.asos-media.com/products/rokoko-smock-dress-in-stripe/6224437-4	Rokoko Smock Dress In Stripe	Dresses	Stripe	a23484e48b55f92717140a50fc39464f
1810880	Women	Embellished dress by ASOS PETITE. Featuring a round neckline with a wide beaded trim, long slim sleeves, a dipped back, embellished strap design with cut out inserts to reverse and a concealed hook and eye fastening. Designed with a bodycon fit and in a mini length.;	images.asos-media.com/products/asos-petite-bodycon-dress-with-embellished-back/1810880-1-navy	images.asos-media.com/products/asos-petite-bodycon-dress-with-embellished-back/1810880-2	images.asos-media.com/products/asos-petite-bodycon-dress-with-embellished-back/1810880-3	images.asos-media.com/products/asos-petite-bodycon-dress-with-embellished-back/1810880-4	ASOS PETITE Bodycon Dress With Embellished Back	Dresses	Embellished	ebbd85eb15e68c817ede6629e836400a
6629214	Women	"Satin-look fabric;High-neckline;Floral print detail;Open back;Button keyhole fastening;Slim fit - cut close to the body;Dry clean;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/true-violet-sateen-cowl-back-maxi-dress-in-floral-print/6629214-1-taupefloral	images.asos-media.com/products/true-violet-sateen-cowl-back-maxi-dress-in-floral-print/6629214-2	images.asos-media.com/products/true-violet-sateen-cowl-back-maxi-dress-in-floral-print/6629214-3	images.asos-media.com/products/true-violet-sateen-cowl-back-maxi-dress-in-floral-print/6629214-4	True Violet Sateen Cowl Back Maxi Dress In Floral Print	Dresses	Floral	12009c5fa5dc466181b01110f6ff8607
4581874	Women	"Metallic-coated fabric;Contrast, blouson top;Buttoned, keyhole back;Cut-away shoulders;Thigh-high front split;Zip back fastening;Fully lined;Regular fit - true to size;Hand wash;95% Polyester, 5% Elastane;Our model wears a UK S/EU S/US XS and is 175cm/5'9\ tall;"""	images.asos-media.com/products/tfnc-maxi-dress-with-metallic-skirt-thigh-split/4581874-1-blackgold	images.asos-media.com/products/tfnc-maxi-dress-with-metallic-skirt-thigh-split/4581874-2	images.asos-media.com/products/tfnc-maxi-dress-with-metallic-skirt-thigh-split/4581874-3	images.asos-media.com/products/tfnc-maxi-dress-with-metallic-skirt-thigh-split/4581874-4	TFNC Maxi Dress With Metallic Skirt & Thigh Split	Dresses	Embellished	924499c2d0f9d13bbe6531bdf418470e
7291682	Women	"Lightweight woven fabric;All-over print;V-neckline;Side pockets;Wrap skirt;Zip-back fastening;Regular fit - true to size;Machine wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 178cm/5'10\ tall;"""	images.asos-media.com/products/suncoo-printed-dress/7291682-1-noir	images.asos-media.com/products/suncoo-printed-dress/7291682-2	images.asos-media.com/products/suncoo-printed-dress/7291682-3	images.asos-media.com/products/suncoo-printed-dress/7291682-4	Suncoo Printed Dress	Dresses	Spot	bd21620f89e859120f2f1470a436e3e3
4768215	Women	Unlined, woven fabric;V-neckline;Gentle pleating from waist;Zip back fastening;Regular fit - true to size;Machine wash;97% Polyester, 3% Elastane;Our model wears a UK 8/EU 36/US 4;	images.asos-media.com/products/girls-on-film-petite-stripe-contrast-strap-prom-dress/4768215-1-white	images.asos-media.com/products/girls-on-film-petite-stripe-contrast-strap-prom-dress/4768215-2	images.asos-media.com/products/girls-on-film-petite-stripe-contrast-strap-prom-dress/4768215-3	images.asos-media.com/products/girls-on-film-petite-stripe-contrast-strap-prom-dress/4768215-4	Girls On Film Petite Stripe Contrast Strap Prom Dress	Dresses	Stripe	ca985775c9f803a2145b2b31e5616bb9
6663735	Women	"Lightweight woven fabric;Square neckline;Printed design;Leg splits;Cross-over back straps;Regular fit - true to size;Machine wash;100% Viscose;Our model wears a UK 8/EU 36/US 4 and is 179cm/5'10.5\ tall;"""	images.asos-media.com/products/warehouse-boarder-print-stripe-midi-dress/6663735-1-multi	images.asos-media.com/products/warehouse-boarder-print-stripe-midi-dress/6663735-2	images.asos-media.com/products/warehouse-boarder-print-stripe-midi-dress/6663735-3	images.asos-media.com/products/warehouse-boarder-print-stripe-midi-dress/6663735-4	Warehouse Boarder Print Stripe Midi Dress	Dresses	Graphic	f9398dc067d13b0c02d8214a0a420317
7199116	Women	"Lined mesh fabric;Round neckline;Cap sleeves;Sequin embellishment;V-back;Zip-back closure;Slim fit - cut close to the body;Hand wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;Exclusive to ASOS;"""	images.asos-media.com/products/tfnc-cap-sleeve-midi-dress-in-patterned-sequin/7199116-1-gold	images.asos-media.com/products/tfnc-cap-sleeve-midi-dress-in-patterned-sequin/7199116-2	images.asos-media.com/products/tfnc-cap-sleeve-midi-dress-in-patterned-sequin/7199116-3	images.asos-media.com/products/tfnc-cap-sleeve-midi-dress-in-patterned-sequin/7199116-4	TFNC Cap Sleeve Midi Dress In Patterned Sequin	Dresses	Embellished	234c828e4c8d81e0d2d4c959f0e5a5ee
4608308	Women	"Silky-touch material;Sweetheart, bandeau neckline;All-over floral print;Fitted to waist;Pencil style skirt;Regular fit - true to size;Machine wash;95% Polyester, 5% Elastane;Our model wears a UK 8/EU 36/US 4 and is 174cm/5'8.5\ tall;"""	images.asos-media.com/products/oh-my-love-digital-floral-bandeau-pencil-dress/4608308-1-multi	images.asos-media.com/products/oh-my-love-digital-floral-bandeau-pencil-dress/4608308-2	images.asos-media.com/products/oh-my-love-digital-floral-bandeau-pencil-dress/4608308-3	images.asos-media.com/products/oh-my-love-digital-floral-bandeau-pencil-dress/4608308-4	Oh My Love Digital Floral Bandeau Pencil Dress	Dresses	Floral	957acb174c51d81b40fde57bffaa0eec
6332888	Women	"Woven fabric;V-neckline;Cap sleeves;All-over print;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 18/EU 46/US 14 and is 175 cm/5'9\ tall;"""	images.asos-media.com/products/truly-you-plunge-midi-dress/6332888-1-grey	images.asos-media.com/products/truly-you-plunge-midi-dress/6332888-2	images.asos-media.com/products/truly-you-plunge-midi-dress/6332888-3	images.asos-media.com/products/truly-you-plunge-midi-dress/6332888-4	Truly You Plunge Midi Dress	Dresses	Floral	85cef9f9b8fcf9677b56be3cc4fd29d5
6935106	Women	"Lined lace top;High neckline;Pleated mesh skirt;Single button fastening;Zip back closure;Regular fit - true to size;Dry clean;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 170cm/5'7\ tall;"""	images.asos-media.com/products/coast-astoria-lace-midi-dress/6935106-1-dustypink	images.asos-media.com/products/coast-astoria-lace-midi-dress/6935106-2	images.asos-media.com/products/coast-astoria-lace-midi-dress/6935106-3	images.asos-media.com/products/coast-astoria-lace-midi-dress/6935106-4	Coast Astoria Lace Midi Dress	Dresses	Embellished	4e3dc4c9f9cfb21ec77fa552b5ba3a6c
6347074	Women	"Embellished woven fabric;Plunge neckline;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 16/EU 44/US 12 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/missguided-plus-premium-wrap-embellished-wrap-dress/6347074-1-gold	images.asos-media.com/products/missguided-plus-premium-wrap-embellished-wrap-dress/6347074-2	images.asos-media.com/products/missguided-plus-premium-wrap-embellished-wrap-dress/6347074-3	images.asos-media.com/products/missguided-plus-premium-wrap-embellished-wrap-dress/6347074-4	Missguided Plus Premium Wrap Embellished Wrap Dress	Dresses	Embellished	9d5635bfb70bec7b34e78debd582757b
6927770	Women	Lined woven fabric;V-neckline;Adjustable straps;Faux-pearl embellishment;Zip-back closure;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 8/EU 36/US 4;	images.asos-media.com/products/maya-petite-bridal-maxi-dress-with-pearl-embellishment-and-train/6927770-1-white	images.asos-media.com/products/maya-petite-bridal-maxi-dress-with-pearl-embellishment-and-train/6927770-2	images.asos-media.com/products/maya-petite-bridal-maxi-dress-with-pearl-embellishment-and-train/6927770-3	images.asos-media.com/products/maya-petite-bridal-maxi-dress-with-pearl-embellishment-and-train/6927770-4	Maya Petite Bridal Maxi Dress With Pearl Embellishment And Train	Dresses	Embellished	8dfe2761a97d75ba6809f407a21fbfbc
5738729	Women	"Lightweight jersey;High neckline;Lace yoke and sleeves;All-over print;Button keyhole back;Fit and flare shape;Regular fit - true to size;Machine wash;100% Cotton;Our model wears a UK 18/EU 46/US 14 and is 180cm/5'11\ tall;"""	images.asos-media.com/products/asos-curve-mixed-lace-skater-dress-in-pretty-floral-print/5738729-1-multi	images.asos-media.com/products/asos-curve-mixed-lace-skater-dress-in-pretty-floral-print/5738729-2	images.asos-media.com/products/asos-curve-mixed-lace-skater-dress-in-pretty-floral-print/5738729-3	images.asos-media.com/products/asos-curve-mixed-lace-skater-dress-in-pretty-floral-print/5738729-4	ASOS CURVE Mixed Lace Skater Dress in Pretty Floral Print	Dresses	Floral	840ef334d2a781f5ed1dfe8e6227f232
6936226	Women	"Stretch jersey;Sweetheart neckline;Fit and flare style;Regular fit - true to size;Machine wash;95% Viscose, 5% Elastane;Our model wears a UK 8/EU 36/US 4 and is 174cm/5'8.5\ tall;"""	images.asos-media.com/products/asos-sweetheart-skater-dress-in-red-daisy-print/6936226-1-multi	images.asos-media.com/products/asos-sweetheart-skater-dress-in-red-daisy-print/6936226-2	images.asos-media.com/products/asos-sweetheart-skater-dress-in-red-daisy-print/6936226-3	images.asos-media.com/products/asos-sweetheart-skater-dress-in-red-daisy-print/6936226-4	ASOS Sweetheart Skater Dress In Red Daisy Print	Dresses	Floral	121f47271f52069aa64bd6c8342d95fc
6254620	Women	"Ribbed jersey;Crew neckline;Cut-out back detail;Regular fit - true to size;Machine wash;68% Polyester, 29% Viscose, 3% Elastane;Our model wears a UK 8/EU 36/US 4 and is 173 cm/5'8\ tall;"""	images.asos-media.com/products/asos-rib-skater-dress-in-stripe/6254620-1-grey	images.asos-media.com/products/asos-rib-skater-dress-in-stripe/6254620-2	images.asos-media.com/products/asos-rib-skater-dress-in-stripe/6254620-3	images.asos-media.com/products/asos-rib-skater-dress-in-stripe/6254620-4	ASOS Rib Skater Dress In Stripe	Dresses	Stripe	5433ea3b064a8669d9da3d1aa9a0ff6e
6695887	Women	"Pure-cotton jersey;Crew neckline;Branded print detail;Sequin embellishment;Relaxed fit;Machine wash;100% Cotton;Our model wears a UK 8/EU 36/US 4 and is 173cm/5'8\ tall;"""	images.asos-media.com/products/love-moschino-sequin-t-shirt-dress/6695887-1-black	images.asos-media.com/products/love-moschino-sequin-t-shirt-dress/6695887-2	images.asos-media.com/products/love-moschino-sequin-t-shirt-dress/6695887-3	images.asos-media.com/products/love-moschino-sequin-t-shirt-dress/6695887-4	Love Moschino Sequin T-Shirt Dress	Dresses	Placement	8cc50d0f882c59aeb74f2f2766aa1ecf
6583029	Women	Semi-sheer fabric;Floral embroidery;High neckline;Lace trim on waist;Lined tulle skirt;Zip back fastening;Regular fit - true to size;Hand wash;76% Cotton, 13% Polyester, 11% Polyamide;Our model wears a UK 8/EU 36/US 4;Mini dress length between: 85-87cm;	images.asos-media.com/products/asos-petite-3d-floral-lace-embroidered-mini-prom-dress/6583029-1-berry	images.asos-media.com/products/asos-petite-3d-floral-lace-embroidered-mini-prom-dress/6583029-2	images.asos-media.com/products/asos-petite-3d-floral-lace-embroidered-mini-prom-dress/6583029-3	images.asos-media.com/products/asos-petite-3d-floral-lace-embroidered-mini-prom-dress/6583029-4	ASOS PETITE 3D Floral Lace Embroidered Mini Prom Dress	Dresses	Embroidered	1d56f422db7ef128cc8532f0003502b8
4277935	Women	Made from pure cotton jersey;Boat neckline;Dropped armholes;Relaxed swing shape;Regular fit;	images.asos-media.com/products/wildfox-vest-dress-with-crest-logo/4277935-1-black	images.asos-media.com/products/wildfox-vest-dress-with-crest-logo/4277935-2	images.asos-media.com/products/wildfox-vest-dress-with-crest-logo/4277935-3	images.asos-media.com/products/wildfox-vest-dress-with-crest-logo/4277935-4	Wildfox Vest Dress With Crest Logo	Dresses	Placement	29f45d38b30469255912fbbb01c7c0c6
6340062	Women	"Semi-sheer mesh fabric;Partial lining;Boat neck;Sequin embellishment;Zip back fastening;Slim fit - cut close to the body;Machine wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 180cm/5'11\ tall;"""	images.asos-media.com/products/maya-tall-floral-embellished-maxi-dress-with-thigh-split/6340062-1-cream	images.asos-media.com/products/maya-tall-floral-embellished-maxi-dress-with-thigh-split/6340062-2	images.asos-media.com/products/maya-tall-floral-embellished-maxi-dress-with-thigh-split/6340062-3	images.asos-media.com/products/maya-tall-floral-embellished-maxi-dress-with-thigh-split/6340062-4	Maya Tall Floral Embellished Maxi Dress With Thigh Split	Dresses	Embellished	58f7f148a69dac4916af37637f418819
7663463	Women	"Smooth woven fabric;V-neck;Ruffle detailing;Cinched waist;Partially lined;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 175cm/ 5'9\ tall;"""	images.asos-media.com/products/every-cloud-electric-print-ruffle-midi-dress/7663463-1-multielectricprint	images.asos-media.com/products/every-cloud-electric-print-ruffle-midi-dress/7663463-2	images.asos-media.com/products/every-cloud-electric-print-ruffle-midi-dress/7663463-3	images.asos-media.com/products/every-cloud-electric-print-ruffle-midi-dress/7663463-4	Every Cloud Electric Print Ruffle Midi Dress	Dresses	Graphic	915cd00c5f773c9bb3429f531c52b93e
7102339	Women	"Woven sequinned fabric;Fully lined;High neckline;Long sleeves;Button-keyhole back;Close-cut bodycon fit;Hand wash;100% Polyester;Our model wears a UK S/EU 38/US 6 and is 162cm/5'3.5\ tall;"""	images.asos-media.com/products/motel-backless-sequin-high-neck-bodycon-dress/7102339-1-blue	images.asos-media.com/products/motel-backless-sequin-high-neck-bodycon-dress/7102339-2	images.asos-media.com/products/motel-backless-sequin-high-neck-bodycon-dress/7102339-3	images.asos-media.com/products/motel-backless-sequin-high-neck-bodycon-dress/7102339-4	Motel Backless Sequin High Neck Bodycon Dress	Dresses	Embellished	2ab3c234bff41b72be4274abd6016fde
3798986	Women	Made from a breathable woven fabric;Low funnel neckline;Zip back;Regular swing shape;	images.asos-media.com/products/motel-holly-swing-dress-in-mono-print/3798986-1-monosymmetry	images.asos-media.com/products/motel-holly-swing-dress-in-mono-print/3798986-2	images.asos-media.com/products/motel-holly-swing-dress-in-mono-print/3798986-3	images.asos-media.com/products/motel-holly-swing-dress-in-mono-print/3798986-4	Motel Holly Swing Dress In Mono Print	Dresses	Graphic	999f0055fc403be45e8f0eeb1500751e
3692869	Women	Made from an easy-care poly-blend fabric;Scooped neck and back;Slim-cut straps;All-over floral print;Regular fit;	images.asos-media.com/products/new-look-floral-day-dress/3692869-1-blackpattern	images.asos-media.com/products/new-look-floral-day-dress/3692869-2	images.asos-media.com/products/new-look-floral-day-dress/3692869-3	images.asos-media.com/products/new-look-floral-day-dress/3692869-4	New Look Floral Day Dress	Dresses	Floral	66b05d1f2739445d27606f3043c78fca
